SR_NUM	INSPECT_ID	STREET	ADDRESS_2	APT_FLOOR	CITY	STATE	ZIP	CENSUS_TRACT	REQUEST_TYPE	PROPERTY_TYPE	NUM_UNITS	EMERGENCY_TYPE	INSPECTOR_ID
HCE-20160617-3361	161176	1211  PINE HOLLOW ROAD 			KENNEDY TOWNSHIP	PA	15136	54626	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20160615-3331	161197	2432  WYLIE AVENUE 		APT#3	PITTSBURGH	PA	15219	30501	Complaint Housing	MULTI FAMILY	18	NON EMERGENCY	4
HCE-20160616-3348	161203	916  HORNER STREET 			BRACKENRIDGE	PA	15014	54020	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	4
HCE-20160720-3668	161264	245 E NINETEENTH AVENUE 		APT #1	HOMESTEAD	PA	15120	54838	Complaint Housing	MULTI FAMILY	2	SEWAGE	4
HCE-20160509-2572	161896	304  WINSTON STREET 			PITTSBURGH	PA	15207	31515	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20151022-6080	160716	401  ALLEN STREET 			PITTSBURGH	PA	15210	31803	Complaint Housing	SINGLE FAMILY	0	SEWAGE	46
HCE-20160613-3296	160717	42 W BELLECREST AVENUE 			BRENTWOOD	PA	15227	54781	Community Environment	SINGLE FAMILY	0	RATS	46
HCE-20160129-1819	160728	42  VAN BRAAM STREET 			PITTSBURGH	PA	15219	30103	Complaint Housing	MULTI FAMILY	2	SEWAGE	41
HCE-20160602-3199	160729	715  MORAVIAN WAY 			PITTSBURGH	PA	15212	32304	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	73
HCE-20160607-3231	160735	208  SYCAMORE DRIVE 		APT. 3	MOON TOWNSHIP	PA	15108	54515	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20140624-3744	160736	624  FOURTH AVENUE 			CORAOPOLIS	PA	15108	54508	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20160603-3207	160737	308  MACTAVISH COURT 			RICHLAND TOWNSHIP	PA	15044		Community Environment	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20160603-3211	160738	200  21ST STREET 			SHARPSBURG	PA	15215	54240	West Nile	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160601-3182	160747	1349  MAIN STREET 		FL 1	SHARPSBURG	PA	15215	54240	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	151
HCE-20160316-2157	160775	91  KENDALL AVENUE 			BELLEVUE	PA	15202	54311	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20160607-3229	160776	2913  CALIFORNIA AVENUE 			PITTSBURGH	PA	15212	32715	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	18
HCE-20160411-2351	160777	1510 1/2  DAVIS AVENUE 			PITTSBURGH	PA	15212	32701	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	18
HCE-20160606-3220	160779	934  GRAND AVENUE 			PITTSBURGH	PA	15212	32715	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	18
HCE-20160603-3213	160780	2909  CALIFORNIA AVENUE 			PITTSBURGH	PA	15212	32715	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	18
HCE-20160217-1955	160824	2415  SPRING STREET 		# 2	PITTSBURGH	PA	15210	31603	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20160415-2388	160825	617  OTTILLIA STREET 			PITTSBURGH	PA	15210	31607	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160425-2469	160827	2012  SPRING STREET 			PITTSBURGH	PA	15210	31603	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160602-3194	160828	545 S AIKEN AVENUE 		APT. B	PITTSBURGH	PA	15232	30709	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20160602-3194	160829	545 S AIKEN AVENUE 		APT. B	PITTSBURGH	PA	15232	30709	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20160523-2729	160839	624 N NEGLEY AVENUE 			PITTSBURGH	PA	15206	31113	Community Environment	MULTI FAMILY	4	NON EMERGENCY	15
HCE-20160519-2702	160840	828 N EUCLID AVENUE 			PITTSBURGH	PA	15206	31102	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	15
HCE-20160519-2700	160842	824 N EUCLID AVENUE 			PITTSBURGH	PA	15206	31102	Community Environment	MULTI FAMILY	2	NON EMERGENCY	15
HCE-20160519-2701	160844	826 N EUCLID AVENUE 			PITTSBURGH	PA	15206	31102	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	15
HCE-20160629-3460	160872	812  DOOLITTLE STREET 			PITTSBURGH	PA	15106	32805	Complaint Housing	SINGLE FAMILY	0	SEWAGE	41
HCE-20160610-3280	160873	887  WOODLOW STREET 			PITTSBURGH	PA	15205	32814	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20160510-2581	160898	2635  MAPLE AVENUE 			PITTSBURGH	PA	15214	32615	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	88
HCE-20160613-3310	160891	3300  DUQUESNE AVENUE 			WEST MIFFLIN	PA	15122	54881	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20160610-3283	160978	165  BURROWS STREET 			PITTSBURGH	PA	15213	30510	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	4
HCE-20150617-4237	155770	484  HOODRIDGE DRIVE 			CASTLE SHANNON	PA	15234	54761	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20151124-6363	156140	101  DELAWARE AVENUE 		#3 N	OAKMONT	PA	15139	55252	Complaint Housing	MULTI FAMILY	20	NON EMERGENCY	130
HCE-20150827-5398	158035	514  KNOLL STREET 		APT. 1	PITTSBURGH	PA	15212	32304	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20151006-5895	158984	99  CORBETT COURT 		APT. 514	ROSS TOWNSHIP	PA	15237	55625	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	18
HCE-20150710-4536	158985	481  BROWNS LANE 		APT B3	ROSS TOWNSHIP	PA	15237	55625	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	18
HCE-20150806-5063	158986	2  ROBERTSON PLACE 			ETNA	PA	15223	54250	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	18
HCE-20150820-5306	158987	412  COLTON STREET 			RESERVE TOWNSHIP	PA	15209	54282	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	18
HCE-20160330-2238	159973	501  EDMOND STREET 			PITTSBURGH	PA	15224	30802	Community Environment	MULTI FAMILY	2	NON EMERGENCY	3
HCE-20160404-2287	160055	44  ROBINHOOD ROAD 			GREEN TREE	PA	15220	54690	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	3
HCE-20160420-2433	160135	309  MENDELSOHN AVENUE 			CLAIRTON	PA	15025		Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	62
HCE-20160510-2579	160251	907  WESTERN AVENUE 			PITTSBURGH	PA	15233	32201	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160509-2569	160252	71  DUNN STREET 			STOWE TOWNSHIP	PA	15136	54621	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20151119-6320	160422	821  CARNIVAL WAY 			PITTSBURGH	PA	15210	31803	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	46
HCE-20160518-2682	160488	2534  ALLEQUIPPA STREET 			PITTSBURGH	PA	15213	30402	Community Environment	MULTI FAMILY	2	NON EMERGENCY	88
HCE-20151116-6291	161010	42   A HALL DRIVE 			TURTLE CREEK	PA	15145	55094	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160502-2507	161011	938  SYCAMORE STREET 			TURTLE CREEK	PA	15145	55094	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160622-3402	161206	5401  FORBES AVENUE 			PITTSBURGH	PA	15217	31401	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20160622-3398	161207	710  WALNUT STREET 			EDGEWOOD	PA	15221	55162	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20160516-2659	161332	1044  BRUSHTON AVENUE 		APT A	PITTSBURGH	PA	15208	31301	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	88
HCE-20160722-3701	161336	1044  BRUSHTON AVENUE 		APT C	PITTSBURGH	PA	15208	31301	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	88
HCE-20160617-3356	161341	7182  EVERTON STREET 		APT. E	PITTSBURGH	PA	15206	31202	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	88
HCE-20160701-3474	161664	310  GIFFIN AVENUE 			MOUNT OLIVER	PA	15210	54810	Complaint Housing	SINGLE FAMILY	0	NO WATER	46
HCE-20150928-5787	155984	7737  MONTICELLO STREET 			PITTSBURGH	PA	15208	31301	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20151222-6566	155985	6533  MEADOW STREET 		APT 2	PITTSBURGH	PA	15206	31208	Complaint Housing	PROPERTY TYPE N/A	0	NO HEAT	88
HCE-20160112-1688	156384	251  BURROWS STREET 		APT E	PITTSBURGH	PA	15213	30402	Complaint Housing	MULTI FAMILY	2	NO HEAT	88
HCE-20150918-5674	156386	6959  FRANKSTOWN AVENUE 	A/ K/ A 910 GERRITT STREET	APT 2	PITTSBURGH	PA	15208	31207	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	88
HCE-20151221-6540	156766	7100  THOMAS BOULEVARD 		APT #8	PITTSBURGH	PA	15208	31405	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20151216-6492	156767	715 S AIKEN AVENUE 			PITTSBURGH	PA	15232	30703	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20160121-1750	156875	6833  MCPHERSON BOULEVARD 		2ND FL	PITTSBURGH	PA	15208	31405	Complaint Housing	MULTI FAMILY	2	NO WATER	130
HCE-20150625-4344	156884	10207  FRANKSTOWN ROAD 			PITTSBURGH	PA	15235	55651	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160114-1704	157589	924  JAMES STREET 		UNIT #5	PITTSBURGH	PA	15212	32304	Complaint Housing	MULTI FAMILY	6	NON EMERGENCY	41
HCE-20151106-6235	157591	212  MCCOY ROAD 		APT 1 A	STOWE TOWNSHIP	PA	15136	54621	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	88
HCE-20151222-6544	157771	6907  MCPHERSON BOULEVARD 			PITTSBURGH	PA	15208	31405	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20151222-6547	157772	6911-6913  MCPHERSON BOULEVARD 			PITTSBURGH	PA	15208	31405	Community Environment	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20151105-6217	157773	6925 - 6927  MCPHERSON BOULEVARD 			PITTSBURGH	PA	15208	31405	Community Environment	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20151222-6563	157775	6955 & 6957  MCPHERSON BOULEVARD 			PITTSBURGH	PA	15208	31405	Community Environment	MULTI FAMILY	0	NON EMERGENCY	130
HCE-20151228-6586	158744	115  WHITE PINE PLACE 			PITTSBURGH	PA	15221	31306	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160202-1850	158753	7216  EVERTON STREET 		APT-F	PITTSBURGH	PA	15206	31202	Complaint Housing	MULTI FAMILY	20	NON EMERGENCY	88
HCE-20150727-4874	159412	924  OAKMONT  		#2	OAKMONT	PA	15139	55253	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20151204-6425	159418	211  3RD STREET 			BRADDOCK	PA	15104	55140	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20150629-4401	159419	6203 1/2  MONITOR STREET 			PITTSBURGH	PA	15217	31414	Complaint Housing	MULTI FAMILY	3	NON EMERGENCY	130
HCE-20160222-1990	159428	405  SALINE STREET 			PITTSBURGH	PA	15207	31416	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20160219-1973	159431	5931  HOWE STREET 			PITTSBURGH	PA	15232	30706	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20150818-5273	159524	2421  PERRYSVILLE AVENUE 			PITTSBURGH	PA	15214	32614	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	88
HCE-20160310-2113	159525	7339  RACE STREET 			PITTSBURGH	PA	15208	31302	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160405-2299	159527	336  LADSON STREET 	AKA 6526 LADSON	APT. 1	PITTSBURGH	PA	15206	31204	Complaint Housing	MULTI FAMILY	2	NO HEAT	88
HCE-20151016-6012	159533	7449  FRANKSTOWN AVENUE 		APT 2	PITTSBURGH	PA	15208	31304	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	88
HCE-20160310-2112	159666	1616  NEW YORK AVENUE 			PORT VUE	PA	15133	55003	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	62
HCE-20151110-6256	159671	19  FIFTH STREET 			DRAVOSBURG	PA	15034	54870	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	62
HCE-20160502-2521	159784	1022  SUTHERLAND STREET 			PITTSBURGH	PA	15204	32022	Complaint Housing	SINGLE FAMILY	0	SEWAGE	18
HCE-20160517-2677	159938	29  MINOOKA STREET 		2ND FLOOR	PITTSBURGH	PA	15210	32901	Complaint Housing	MULTI FAMILY	2	NO WATER	46
HCE-20160512-2610	160324	887  FIRST AVENUE 		APT# 406	BRACKENRIDGE	PA	15014	54020	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	4
HCE-20160229-2044	161009	27  SHAW AVENUE 		1ST FLR	STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	2	NO HEAT	88
HCE-20160621-3377	161039	1029  VERMONT AVENUE 		APT #9	CASTLE SHANNON	PA	15234	54761	Complaint Housing	MULTI FAMILY	9	SEWAGE	46
HCE-20160321-2191	161067	3215  PARKVIEW AVENUE 		APT 1	PITTSBURGH	PA	15213	30409	Complaint Housing	PROPERTY TYPE N/A	0	SEWAGE	88
HCE-20160616-3352	161070	253  HALKET PLACE 			PITTSBURGH	PA	15213	30409	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160516-2642	161082	1521  KING JOHN DRIVE 			FRANKLIN PARK	PA	15237	54122	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160614-3315	161130	1519  DAVIS AVENUE 			PITTSBURGH	PA	15212	32701	Complaint Housing	SINGLE FAMILY	0	NO WATER	155
HCE-20151211-6476	161287	7009  LEMINGTON AVENUE 		APT 1 B	PITTSBURGH	PA	15206	31203	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160624-3420	161393	2762  STAFFORD STREET 			PITTSBURGH	PA	15204	32018	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	157
HCE-20160627-3436	161396	1331 N FRANKLIN STREET 			PITTSBURGH	PA	15233	32107	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	157
HCE-20160628-3443	161399	406  ORWELL WAY 			PITTSBURGH	PA	15224	30802	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	157
HCE-20160628-3444	161400	412  ORWELL WAY 			PITTSBURGH	PA	15224	30802	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	157
HCE-20160707-3525	161568	908  PAGE STREET 			MCKEES ROCKS	PA	15136	55738	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20151110-6264	158244	221  ROTHMAN STREET 			PITTSBURGH	PA	15210	31603	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20150917-5655	158245	227  ROTHMAN STREET 			PITTSBURGH	PA	15210	31603	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160415-2388	160102	617  OTTILLIA STREET 			PITTSBURGH	PA	15210	31607	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20151110-6264	160104	221  ROTHMAN STREET 			PITTSBURGH	PA	15210	31603	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160425-2469	160105	2012  SPRING STREET 			PITTSBURGH	PA	15210	31603	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160415-2392	160147	1370  HARRIS AVENUE 			PITTSBURGH	PA	15205	32811	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160405-2304	160149	1145  12TH STREET 			STOWE TOWNSHIP	PA	15136	54626	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160401-2285	160150	123  6TH STREET 			ROSS TOWNSHIP	PA	15229	55624	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160419-2415	160163	4110  CLENDENNING ROAD 			RICHLAND TOWNSHIP	PA	15044	54082	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160404-2290	160164	1501  ORCHLEE STREET 			PITTSBURGH	PA	15212	32701	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20150626-4377	160166	694  WASHINGTON ROAD 		APT-K	MOUNT LEBANON	PA	15228	55631	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	46
HCE-20150914-5581	160174	2374  LINDEN DRIVE 			HAMPTON TOWNSHIP	PA	15101	54145	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160608-3258	161075	4110  OUTLOOK DRIVE 			WEST MIFFLIN	PA	15122	54882	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160531-3158	161077	403  RHODES AVENUE 			WEST MIFFLIN	PA	15122	54884	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20160608-3257	161078	4108  OUTLOOK DRIVE 			WEST MIFFLIN	PA	15122	54882	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160715-3621	161856	41  SYLVANIA AVENUE 			PITTSBURGH	PA	15210	33001	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	46
HCE-20160421-2446	161860	1128  SCORER STREET 			PITTSBURGH	PA	15207	33102	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20160427-2476	161861	1211  BROWNSVILLE STREET 			PITTSBURGH	PA	15210	32901	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20160624-3423	161862	203  WALTER STREET 			MOUNT OLIVER	PA	15210	54810	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	46
HCE-20160624-3414	161863	420  BROWNSVILLE ROAD 			PITTSBURGH	PA	15210	33001	Community Environment	MULTI FAMILY	4	NON EMERGENCY	46
HCE-20160630-3473	161864	2016  BROWNSVILLE ROAD 			PITTSBURGH	PA	15210	32901	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20160718-3643	161965	7241  MONTICELLO STREET 			PITTSBURGH	PA	15208	31302	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160412-2367	161968	1061  LAWNDALE STREET 			PITTSBURGH	PA	15221	31301	West Nile	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160719-3659	161970	404  JEFFERSON ROAD 			PENN HILLS	PA	15235	55656	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160719-3663	161984	5541  STANTON AVENUE 			PITTSBURGH	PA	15206	31113	Community Environment	MULTI FAMILY	2	NON EMERGENCY	15
HCE-20160523-2729	161986	624 N NEGLEY AVENUE 			PITTSBURGH	PA	15206	31113	Community Environment	MULTI FAMILY	4	NON EMERGENCY	15
HCE-20160721-3672	162116	3000  MEADOWVUE DRIVE 			BALDWIN	PA	15227	54808	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	46
HCE-20160722-3687	162117	2301  BROWNSVILLE ROAD 			PITTSBURGH	PA	15210	32904	Community Environment	MULTI FAMILY	2	NON EMERGENCY	46
HCE-20160317-2169	159151	7959  STEUBENVILLE PIKE 			NORTH FAYETTE TOWNSHIP	PA	15126		Complaint Housing	MULTI FAMILY	2	SEWAGE	41
HCE-20160129-1818	159156	223  MOON CLINTON ROAD 		# 19	MOON TOWNSHIP	PA	15108	54516	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160407-2336	160199	311  CHARLES STREET 			PITTSBURGH	PA	15210	33001	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20160405-2301	160263	108  IOWA STREET 			PENN HILLS	PA	15147	55658	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160510-2586	160264	454  JONQUIL STREET 			PITTSBURGH	PA	15210	31603	West Nile	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160408-2339	160610	413  CRAWFORD RUN ROAD 			EAST DEER TOWNSHIP	PA	15030	54040	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	4
HCE-20160415-2390	160642	409  GROVE STREET 			MCKEES ROCKS	PA	15136	55739	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20160526-2769	160645	136  SHINGISS STREET 	AKA  140 CATHERINE STREET	APT#302	MCKEES ROCKS	PA	15136	55738	Complaint Housing	MULTI FAMILY	2	NO HEAT	41
HCE-20160601-3171	160646	609  PENN AVENUE 		APT. 605	PITTSBURGH	PA	15222	30201	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20160316-2155	160749	6935  BISHOP STREET 			PITTSBURGH	PA	15206	31014	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	15
HCE-20160518-2695	160751	928  MORNINGSIDE AVENUE 			PITTSBURGH	PA	15206	31014	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	15
HCE-20160602-3188	160864	190  SYCAMORE DRIVE 		APT 211	PENN HILLS	PA	15235	55652	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20160613-3310	160897	3300  DUQUESNE AVENUE 			WEST MIFFLIN	PA	15122	54881	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20160901-4213	162167	BLDG 8  LOCUST STREET 		APT. D	MCKEES ROCKS	PA	15136	55739	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20160624-3418	162223	1900  MAIN STREET 		APT# 2	SHARPSBURG	PA	15215	54240	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	151
HCE-20160722-3690	162232	334  FERNHILL AVENUE 			PITTSBURGH	PA	15226	31917	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160217-1955	162374	2415  SPRING STREET 		# 2	PITTSBURGH	PA	15210	31603	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20160415-2388	162375	617  OTTILLIA STREET 			PITTSBURGH	PA	15210	31607	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160713-3591	162376	2706 & 2708  NILES STREET 			PITTSBURGH	PA	15203	31608	West Nile	MULTI FAMILY	0	NON EMERGENCY	130
HCE-20160727-3752	162377	155 S 19TH STREET 			PITTSBURGH	PA	15203	31702	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20160812-3967	161648	1305  Woodward AVENUE 			STOWE TOWNSHIP	PA	15136		Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160801-3802	161696	1118  LARIMER AVENUE 			PITTSBURGH	PA	15206	31203	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	88
HCE-20160815-3996	161730	1025  STRATMORE STREET 		APT #3	INGRAM	PA	15205	54643	Community Environment	MULTI FAMILY	3	NON EMERGENCY	41
HCE-20160811-3944	161732	1843  LOCUST STREET 			PITTSBURGH	PA	15219	30103	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20160811-3951	161733	  BELL AVENUE 			MCKEES ROCKS	PA	15136		Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160817-4027	161735	201  GLADDWOOD ROAD 			MOON TOWNSHIP	PA	15108		Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160811-3959	161737	1726  BRIGHTON ROAD 			PITTSBURGH	PA	15212	32503	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20160811-3958	161738	1722  BRIGHTON ROAD 			PITTSBURGH	PA	15212	32503	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20151014-5973	161739	241 E JEFFERSON STREET 			PITTSBURGH	PA	15212	32503	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20160819-4050	161740	1103  STOWE AVENUE 			STOWE TOWNSHIP	PA	15136	54621	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20160222-1990	161866	405  SALINE STREET 			PITTSBURGH	PA	15207	31416	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20160712-3575	161870	648  EDWARDS ALLEY 			BRADDOCK	PA	15104		Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20160712-3572	161871	5459  FAIR OAKS STREET 			PITTSBURGH	PA	15217	31401	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20151013-5964	161886	1702  PARKLINE DRIVE 			WHITEHALL	PA	15227	54773	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	46
HCE-20160719-3656	161934	137  AURILLES STREET 			DUQUESNE	PA	15110	54868	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160712-3573	161937	131  FIFTH AVENUE 			RANKIN	PA	15104	55140	Community Environment	MULTI FAMILY	2	NON EMERGENCY	151
HCE-20160613-3297	162013	1308  COMPLETE STREET 		1ST FLOOR	PITTSBURGH	PA	15212	32715	Complaint Housing	MULTI FAMILY	4	NON EMERGENCY	155
HCE-20160818-4042	162014	1117  GOLDSTROHM LANE 			DUQUESNE	PA	15110		Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20160719-3661	162019	5754  LAUDER STREET 			PITTSBURGH	PA	15207	33102	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	151
HCE-20160615-3342	162020	934  PORTLAND STREET 			PITTSBURGH	PA	15206	31102	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20160602-3188	162026	190  SYCAMORE DRIVE 		APT 211	PENN HILLS	PA	15235	55652	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20150727-4874	162028	924  OAKMONT  		#2	OAKMONT	PA	15139	55253	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20160701-3488	162039	9700  PERRY HIGHWAY 			MCCANDLESS	PA	15237		West Nile	PROPERTY TYPE N/A	0	NON EMERGENCY	86
HCE-20160610-3282	162042	802  VALLEYVIEW DRIVE 			DRAVOSBURG	PA	15034	54870	West Nile	SINGLE FAMILY	0	NON EMERGENCY	86
HCE-20160708-3539	162047	3645  LIBERTY AVENUE 		APT 2	PITTSBURGH	PA	15201	30603	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	157
HCE-20160708-3537	162067	200  BANBURY LANE 			GREEN TREE	PA	15220	54690	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	3
HCE-20160627-3434	162125	7118  UPLAND STREET 			PITTSBURGH	PA	15208	31301	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	88
